REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,S2D1,PWRWOFNPLXX01,1,2034,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2035,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2036,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2037,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2038,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2039,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2040,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2041,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2042,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2043,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2044,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2045,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2046,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2047,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2048,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2049,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2050,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2051,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2052,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2053,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2054,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2055,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2056,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2057,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2058,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2059,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2060,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2061,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2062,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2063,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2064,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2065,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2066,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2067,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2068,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2069,0.0063072
GLOBAL,S2D1,PWRWOFNPLXX01,1,2070,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2020,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2021,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2022,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2023,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2024,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2025,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2026,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2027,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2028,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2029,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2030,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2031,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2032,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2033,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2034,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2035,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2036,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2037,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2038,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2039,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2040,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2041,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2042,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2043,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2044,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2045,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2046,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2047,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2048,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2049,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2050,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2051,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2052,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2053,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2054,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2055,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2056,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2057,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2058,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2059,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2060,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2061,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2062,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2063,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2064,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2065,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2066,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2067,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2068,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2069,0.0063072
GLOBAL,S2D2,PWRWOFNPLXX01,1,2070,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2020,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2021,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2022,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2023,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2024,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2025,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2026,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2027,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2028,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2029,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2030,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2031,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2032,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2033,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2034,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2035,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2036,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2037,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2038,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2039,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2040,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2041,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2042,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2043,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2044,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2045,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2046,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2047,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2048,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2049,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2050,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2051,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2052,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2053,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2054,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2055,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2056,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2057,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2058,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2059,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2060,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2061,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2062,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2063,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2064,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2065,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2066,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2067,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2068,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2069,0.0063072
GLOBAL,S3D1,PWRWOFNPLXX01,1,2070,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2020,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2021,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2022,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2023,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2024,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2025,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2026,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2027,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2028,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2029,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2030,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2031,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2032,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2033,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2034,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2035,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2036,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2037,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2038,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2039,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2040,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2041,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2042,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2043,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2044,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2045,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2046,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2047,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2048,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2049,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2050,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2051,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2052,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2053,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2054,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2055,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2056,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2057,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2058,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2059,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2060,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2061,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2062,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2063,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2064,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2065,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2066,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2067,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2068,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2069,0.0063072
GLOBAL,S3D2,PWRWOFNPLXX01,1,2070,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2020,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2021,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2022,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2023,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2024,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2025,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2026,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2027,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2028,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2029,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2030,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2031,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2032,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2033,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2034,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2035,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2036,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2037,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2038,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2039,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2040,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2041,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2042,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2043,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2044,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2045,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2046,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2047,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2048,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2049,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2050,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2051,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2052,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2053,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2054,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2055,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2056,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2057,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2058,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2059,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2060,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2061,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2062,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2063,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2064,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2065,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2066,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2067,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2068,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2069,0.0063072
GLOBAL,S4D1,PWRWOFNPLXX01,1,2070,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2020,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2021,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2022,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2023,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2024,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2025,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2026,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2027,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2028,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2029,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2030,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2031,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2032,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2033,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2034,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2035,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2036,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2037,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2038,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2039,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2040,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2041,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2042,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2043,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2044,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2045,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2046,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2047,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2048,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2049,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2050,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2051,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2052,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2053,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2054,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2055,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2056,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2057,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2058,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2059,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2060,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2061,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2062,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2063,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2064,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2065,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2066,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2067,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2068,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2069,0.0063072
GLOBAL,S4D2,PWRWOFNPLXX01,1,2070,0.0063072
GLOBAL,S1D1,RNWHYDNPLXX,1,2020,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2021,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2022,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2023,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2024,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2025,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2026,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2027,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2028,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2029,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2030,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2031,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2032,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2033,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2034,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2035,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2036,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2037,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2038,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2039,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2040,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2041,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2042,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2043,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2044,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2045,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2046,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2047,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2048,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2049,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2050,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2051,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2052,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2053,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2054,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2055,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2056,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2057,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2058,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2059,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2060,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2061,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2062,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2063,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2064,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2065,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2066,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2067,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2068,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2069,4.395789
GLOBAL,S1D1,RNWHYDNPLXX,1,2070,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2020,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2021,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2022,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2023,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2024,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2025,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2026,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2027,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2028,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2029,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2030,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2031,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2032,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2033,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2034,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2035,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2036,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2037,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2038,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2039,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2040,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2041,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2042,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2043,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2044,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2045,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2046,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2047,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2048,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2049,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2050,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2051,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2052,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2053,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2054,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2055,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2056,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2057,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2058,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2059,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2060,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2061,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2062,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2063,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2064,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2065,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2066,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2067,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2068,4.395789
GLOBAL,S1D2,RNWHYDNPLXX,1,2069,4.395789
