REGION,TECHNOLOGY,YEAR,VALUE
R2,PWRBIONPLXX01,2049,71.25
R2,PWRBIONPLXX01,2050,71.25
R2,PWRBIONPLXX01,2051,71.25
R2,PWRBIONPLXX01,2052,71.25
R2,PWRBIONPLXX01,2053,71.25
R2,PWRBIONPLXX01,2054,71.25
R2,PWRBIONPLXX01,2055,71.25
R2,PWRBIONPLXX01,2056,71.25
R2,PWRBIONPLXX01,2057,71.25
R2,PWRBIONPLXX01,2058,71.25
R2,PWRBIONPLXX01,2059,71.25
R2,PWRBIONPLXX01,2060,71.25
R2,PWRBIONPLXX01,2061,71.25
R2,PWRBIONPLXX01,2062,71.25
R2,PWRBIONPLXX01,2063,71.25
R2,PWRBIONPLXX01,2064,71.25
R2,PWRBIONPLXX01,2065,71.25
R2,PWRBIONPLXX01,2066,71.25
R2,PWRBIONPLXX01,2067,71.25
R2,PWRBIONPLXX01,2068,71.25
R2,PWRBIONPLXX01,2069,71.25
R2,PWRBIONPLXX01,2070,71.25
R2,PWRCCGNPLXX00,2020,26.25
R2,PWRCCGNPLXX00,2021,26.25
R2,PWRCCGNPLXX00,2022,26.25
R2,PWRCCGNPLXX00,2023,26.25
R2,PWRCCGNPLXX00,2024,26.25
R2,PWRCCGNPLXX00,2025,26.25
R2,PWRCCGNPLXX00,2026,26.25
R2,PWRCCGNPLXX00,2027,26.25
R2,PWRCCGNPLXX00,2028,26.25
R2,PWRCCGNPLXX00,2029,26.25
R2,PWRCCGNPLXX00,2030,26.25
R2,PWRCCGNPLXX00,2031,26.25
R2,PWRCCGNPLXX00,2032,26.25
R2,PWRCCGNPLXX00,2033,26.25
R2,PWRCCGNPLXX00,2034,26.25
R2,PWRCCGNPLXX00,2035,26.25
R2,PWRCCGNPLXX00,2036,26.25
R2,PWRCCGNPLXX00,2037,26.25
R2,PWRCCGNPLXX00,2038,26.25
R2,PWRCCGNPLXX00,2039,26.25
R2,PWRCCGNPLXX00,2040,26.25
R2,PWRCCGNPLXX00,2041,26.25
R2,PWRCCGNPLXX00,2042,26.25
