REGION,TECHNOLOGY,YEAR,VALUE
R1,PWRCOGNPLXX01,2033,1030
R1,PWRCOGNPLXX01,2034,1030
R1,PWRCOGNPLXX01,2035,1030
R1,PWRCOGNPLXX01,2036,1030
R1,PWRCOGNPLXX01,2037,1030
R1,PWRCOGNPLXX01,2038,1030
R1,PWRCOGNPLXX01,2039,1030
R1,PWRCOGNPLXX01,2040,1030
R1,PWRCOGNPLXX01,2041,1030
R1,PWRCOGNPLXX01,2042,1030
R1,PWRCOGNPLXX01,2043,1030
R1,PWRCOGNPLXX01,2044,1030
R1,PWRCOGNPLXX01,2045,1030
R1,PWRCOGNPLXX01,2046,1030
R1,PWRCOGNPLXX01,2047,1030
R1,PWRCOGNPLXX01,2048,1030
R1,PWRCOGNPLXX01,2049,1030
R1,PWRCOGNPLXX01,2050,1030
R1,PWRCOGNPLXX01,2051,1030
R1,PWRCOGNPLXX01,2052,1030
R1,PWRCOGNPLXX01,2053,1030
R1,PWRCOGNPLXX01,2054,1030
R1,PWRCOGNPLXX01,2055,1030
R1,PWRCOGNPLXX01,2056,1030
R1,PWRCOGNPLXX01,2057,1030
R1,PWRCOGNPLXX01,2058,1030
R1,PWRCOGNPLXX01,2059,1030
R1,PWRCOGNPLXX01,2060,1030
R1,PWRCOGNPLXX01,2061,1030
R1,PWRCOGNPLXX01,2062,1030
R1,PWRCOGNPLXX01,2063,1030
R1,PWRCOGNPLXX01,2064,1030
R1,PWRCOGNPLXX01,2065,1030
R1,PWRCOGNPLXX01,2066,1030
R1,PWRCOGNPLXX01,2067,1030
R1,PWRCOGNPLXX01,2068,1030
R1,PWRCOGNPLXX01,2069,1030
R1,PWRCOGNPLXX01,2070,1030
R1,PWRCSPNPLXX01,2020,3087.5
R1,PWRCSPNPLXX01,2021,3087.5
R1,PWRCSPNPLXX01,2022,3087.5
R1,PWRCSPNPLXX01,2023,3087.5
R1,PWRCSPNPLXX01,2024,3087.5
R1,PWRCSPNPLXX01,2025,3087.5
R1,PWRCSPNPLXX01,2026,3087.5
R1,PWRCSPNPLXX01,2027,3087.5
R1,PWRCSPNPLXX01,2028,3087.5
R1,PWRCSPNPLXX01,2029,3087.5
R1,PWRCSPNPLXX01,2030,3087.5
R1,PWRCSPNPLXX01,2031,3046.25
R1,PWRCSPNPLXX01,2032,3005
R1,PWRCSPNPLXX01,2033,2963.75
R1,PWRCSPNPLXX01,2034,2922.5
R1,PWRCSPNPLXX01,2035,2881.25
R1,PWRCSPNPLXX01,2036,2840
R1,PWRCSPNPLXX01,2037,2798.75
R1,PWRCSPNPLXX01,2038,2757.5
R1,PWRCSPNPLXX01,2039,2716.25
R1,PWRCSPNPLXX01,2040,2675
R1,PWRCSPNPLXX01,2041,2675
R1,PWRCSPNPLXX01,2042,2675
R1,PWRCSPNPLXX01,2043,2675
R1,PWRCSPNPLXX01,2044,2675
R1,PWRCSPNPLXX01,2045,2675
R1,PWRCSPNPLXX01,2046,2675
R1,PWRCSPNPLXX01,2047,2675
R1,PWRCSPNPLXX01,2048,2675
R1,PWRCSPNPLXX01,2049,2675
R1,PWRCSPNPLXX01,2050,2675
R1,PWRCSPNPLXX01,2051,2675
R1,PWRCSPNPLXX01,2052,2675
R1,PWRCSPNPLXX01,2053,2675
R1,PWRCSPNPLXX01,2054,2675
R1,PWRCSPNPLXX01,2055,2675
R1,PWRCSPNPLXX01,2056,2675
R1,PWRCSPNPLXX01,2057,2675
R1,PWRCSPNPLXX01,2058,2675
R1,PWRCSPNPLXX01,2059,2675
R1,PWRCSPNPLXX01,2060,2675
R1,PWRCSPNPLXX01,2061,2675
R1,PWRCSPNPLXX01,2062,2675
R1,PWRCSPNPLXX01,2063,2675
R1,PWRCSPNPLXX01,2064,2675
R1,PWRCSPNPLXX01,2065,2675
R1,PWRCSPNPLXX01,2066,2675
R1,PWRCSPNPLXX01,2067,2675
R1,PWRCSPNPLXX01,2068,2675
R1,PWRCSPNPLXX01,2069,2675
R1,PWRCSPNPLXX01,2070,2675
R1,PWRGEONPLXX01,2020,2625
R1,PWRGEONPLXX01,2021,2625
R1,PWRGEONPLXX01,2022,2625
R1,PWRGEONPLXX01,2023,2625
R1,PWRGEONPLXX01,2024,2625
R1,PWRGEONPLXX01,2025,2625
R1,PWRGEONPLXX01,2026,2625
R1,PWRGEONPLXX01,2027,2625
R1,PWRGEONPLXX01,2028,2625
R1,PWRGEONPLXX01,2029,2625
R1,PWRGEONPLXX01,2030,2625
R1,PWRGEONPLXX01,2031,2613.75
R1,PWRGEONPLXX01,2032,2602.5
R1,PWRGEONPLXX01,2033,2591.25
R1,PWRGEONPLXX01,2034,2580
R1,PWRGEONPLXX01,2035,2568.75
R1,PWRGEONPLXX01,2036,2557.5
R1,PWRGEONPLXX01,2037,2546.25
R1,PWRGEONPLXX01,2038,2535
R1,PWRGEONPLXX01,2039,2523.75
R1,PWRGEONPLXX01,2040,2512.5
R1,PWRGEONPLXX01,2041,2512.5
R1,PWRGEONPLXX01,2042,2512.5
R1,PWRGEONPLXX01,2043,2512.5
R1,PWRGEONPLXX01,2044,2512.5
R1,PWRGEONPLXX01,2045,2512.5
R1,PWRGEONPLXX01,2046,2512.5
R1,PWRGEONPLXX01,2047,2512.5
R1,PWRGEONPLXX01,2048,2512.5
R1,PWRGEONPLXX01,2049,2512.5
R1,PWRGEONPLXX01,2050,2512.5
R1,PWRGEONPLXX01,2051,2512.5
R1,PWRGEONPLXX01,2052,2512.5
R1,PWRGEONPLXX01,2053,2512.5
R1,PWRGEONPLXX01,2054,2512.5
R1,PWRGEONPLXX01,2055,2512.5
R1,PWRGEONPLXX01,2056,2512.5
R1,PWRGEONPLXX01,2057,2512.5
R1,PWRGEONPLXX01,2058,2512.5
R1,PWRGEONPLXX01,2059,2512.5
R1,PWRGEONPLXX01,2060,2512.5
R1,PWRGEONPLXX01,2061,2512.5
R1,PWRGEONPLXX01,2062,2512.5
R1,PWRGEONPLXX01,2063,2512.5
R1,PWRGEONPLXX01,2064,2512.5
R1,PWRGEONPLXX01,2065,2512.5
R1,PWRGEONPLXX01,2066,2512.5
R1,PWRGEONPLXX01,2067,2512.5
R1,PWRGEONPLXX01,2068,2512.5
R1,PWRGEONPLXX01,2069,2512.5
R1,PWRGEONPLXX01,2070,2512.5
R1,PWRHYDNPLXX01,2020,2087.5
R1,PWRHYDNPLXX01,2021,2087.5
R1,PWRHYDNPLXX01,2022,2087.5
R1,PWRHYDNPLXX01,2023,2087.5
R1,PWRHYDNPLXX01,2024,2087.5
R1,PWRHYDNPLXX01,2025,2087.5
R1,PWRHYDNPLXX01,2026,2087.5
R1,PWRHYDNPLXX01,2027,2087.5
R1,PWRHYDNPLXX01,2028,2087.5
R1,PWRHYDNPLXX01,2029,2087.5
R1,PWRHYDNPLXX01,2030,2087.5
R1,PWRHYDNPLXX01,2031,2090
R1,PWRHYDNPLXX01,2032,2092.5
R1,PWRHYDNPLXX01,2033,2095
R1,PWRHYDNPLXX01,2034,2097.5
R1,PWRHYDNPLXX01,2035,2100
R1,PWRHYDNPLXX01,2036,2102.5
R1,PWRHYDNPLXX01,2037,2105
R1,PWRHYDNPLXX01,2038,2107.5
R1,PWRHYDNPLXX01,2039,2110
R1,PWRHYDNPLXX01,2040,2112.5
R1,PWRHYDNPLXX01,2041,2112.5
R1,PWRHYDNPLXX01,2042,2112.5
R1,PWRHYDNPLXX01,2043,2112.5
R1,PWRHYDNPLXX01,2044,2112.5
R1,PWRHYDNPLXX01,2045,2112.5
R1,PWRHYDNPLXX01,2046,2112.5
R1,PWRHYDNPLXX01,2047,2112.5
R1,PWRHYDNPLXX01,2048,2112.5
R1,PWRHYDNPLXX01,2049,2112.5
R1,PWRHYDNPLXX01,2050,2112.5
R1,PWRHYDNPLXX01,2051,2112.5
R1,PWRHYDNPLXX01,2052,2112.5
R1,PWRHYDNPLXX01,2053,2112.5
R1,PWRHYDNPLXX01,2054,2112.5
R1,PWRHYDNPLXX01,2055,2112.5
R1,PWRHYDNPLXX01,2056,2112.5
R1,PWRHYDNPLXX01,2057,2112.5
R1,PWRHYDNPLXX01,2058,2112.5
R1,PWRHYDNPLXX01,2059,2112.5
R1,PWRHYDNPLXX01,2060,2112.5
R1,PWRHYDNPLXX01,2061,2112.5
R1,PWRHYDNPLXX01,2062,2112.5
R1,PWRHYDNPLXX01,2063,2112.5
R1,PWRHYDNPLXX01,2064,2112.5
R1,PWRHYDNPLXX01,2065,2112.5
R1,PWRHYDNPLXX01,2066,2112.5
R1,PWRHYDNPLXX01,2067,2112.5
R1,PWRHYDNPLXX01,2068,2112.5
R1,PWRHYDNPLXX01,2069,2112.5
R1,PWRHYDNPLXX01,2070,2112.5
R1,PWROCGNPLXX00,2020,425
R1,PWROCGNPLXX00,2021,425
R1,PWROCGNPLXX00,2022,425
R1,PWROCGNPLXX00,2023,425
R1,PWROCGNPLXX00,2024,425
R1,PWROCGNPLXX00,2025,425
R1,PWROCGNPLXX00,2026,425
R1,PWROCGNPLXX00,2027,425
R1,PWROCGNPLXX00,2028,425
R1,PWROCGNPLXX00,2029,425
R1,PWROCGNPLXX00,2030,425
R1,PWROCGNPLXX00,2031,425
R1,PWROCGNPLXX00,2032,425
R1,PWROCGNPLXX00,2033,425
R1,PWROCGNPLXX00,2034,425
R1,PWROCGNPLXX00,2035,425
R1,PWROCGNPLXX00,2036,425
R1,PWROCGNPLXX00,2037,425
R1,PWROCGNPLXX00,2038,425
R1,PWROCGNPLXX00,2039,425
R1,PWROCGNPLXX00,2040,425
R1,PWROCGNPLXX00,2041,425
R1,PWROCGNPLXX00,2042,425
R1,PWROCGNPLXX00,2043,425
R1,PWROCGNPLXX00,2044,425
R1,PWROCGNPLXX00,2045,425
R1,PWROCGNPLXX00,2046,425
R1,PWROCGNPLXX00,2047,425
R1,PWROCGNPLXX00,2048,425
R1,PWROCGNPLXX00,2049,425
R1,PWROCGNPLXX00,2050,425
R1,PWROCGNPLXX00,2051,425
R1,PWROCGNPLXX00,2052,425
R1,PWROCGNPLXX00,2053,425
R1,PWROCGNPLXX00,2054,425
R1,PWROCGNPLXX00,2055,425
R1,PWROCGNPLXX00,2056,425
R1,PWROCGNPLXX00,2057,425
R1,PWROCGNPLXX00,2058,425
R1,PWROCGNPLXX00,2059,425
R1,PWROCGNPLXX00,2060,425
R1,PWROCGNPLXX00,2061,425
R1,PWROCGNPLXX00,2062,425
R1,PWROCGNPLXX00,2063,425
R1,PWROCGNPLXX00,2064,425
R1,PWROCGNPLXX00,2065,425
R1,PWROCGNPLXX00,2066,425
R1,PWROCGNPLXX00,2067,425
R1,PWROCGNPLXX00,2068,425
R1,PWROCGNPLXX00,2069,425
R1,PWROCGNPLXX00,2070,425
R1,PWROCGNPLXX01,2020,425
R1,PWROCGNPLXX01,2021,425
R1,PWROCGNPLXX01,2022,425
R1,PWROCGNPLXX01,2023,425
R1,PWROCGNPLXX01,2024,425
R1,PWROCGNPLXX01,2025,425
R1,PWROCGNPLXX01,2026,425
R1,PWROCGNPLXX01,2027,425
R1,PWROCGNPLXX01,2028,425
R1,PWROCGNPLXX01,2029,425
R1,PWROCGNPLXX01,2030,425
R1,PWROCGNPLXX01,2031,425
R1,PWROCGNPLXX01,2032,425
R1,PWROCGNPLXX01,2033,425
R1,PWROCGNPLXX01,2034,425
R1,PWROCGNPLXX01,2035,425
R1,PWROCGNPLXX01,2036,425
R1,PWROCGNPLXX01,2037,425
R1,PWROCGNPLXX01,2038,425
R1,PWROCGNPLXX01,2039,425
R1,PWROCGNPLXX01,2040,425
R1,PWROCGNPLXX01,2041,425
R1,PWROCGNPLXX01,2042,425
R1,PWROCGNPLXX01,2043,425
R1,PWROCGNPLXX01,2044,425
R1,PWROCGNPLXX01,2045,425
R1,PWROCGNPLXX01,2046,425
R1,PWROCGNPLXX01,2047,425
R1,PWROCGNPLXX01,2048,425
R1,PWROCGNPLXX01,2049,425
R1,PWROCGNPLXX01,2050,425
R1,PWROCGNPLXX01,2051,425
R1,PWROCGNPLXX01,2052,425
R1,PWROCGNPLXX01,2053,425
R1,PWROCGNPLXX01,2054,425
R1,PWROCGNPLXX01,2055,425
R1,PWROCGNPLXX01,2056,425
R1,PWROCGNPLXX01,2057,425
R1,PWROCGNPLXX01,2058,425
R1,PWROCGNPLXX01,2059,425
R1,PWROCGNPLXX01,2060,425
R1,PWROCGNPLXX01,2061,425
R1,PWROCGNPLXX01,2062,425
R1,PWROCGNPLXX01,2063,425
R1,PWROCGNPLXX01,2064,425
R1,PWROCGNPLXX01,2065,425
R1,PWROCGNPLXX01,2066,425
R1,PWROCGNPLXX01,2067,425
R1,PWROCGNPLXX01,2068,425
R1,PWROCGNPLXX01,2069,425
R1,PWROCGNPLXX01,2070,425
R1,PWROILNPLXX01,2020,1240
R1,PWROILNPLXX01,2021,1240
R1,PWROILNPLXX01,2022,1240
R1,PWROILNPLXX01,2023,1240
R1,PWROILNPLXX01,2024,1240
R1,PWROILNPLXX01,2025,1240
R1,PWROILNPLXX01,2026,1240
R1,PWROILNPLXX01,2027,1240
R1,PWROILNPLXX01,2028,1240
R1,PWROILNPLXX01,2029,1240
R1,PWROILNPLXX01,2030,1240
R1,PWROILNPLXX01,2031,1240
R1,PWROILNPLXX01,2032,1240
R1,PWROILNPLXX01,2033,1240
R1,PWROILNPLXX01,2034,1240
R1,PWROILNPLXX01,2035,1240
R1,PWROILNPLXX01,2036,1240
R1,PWROILNPLXX01,2037,1240
R1,PWROILNPLXX01,2038,1240
R1,PWROILNPLXX01,2039,1240
R1,PWROILNPLXX01,2040,1240
R1,PWROILNPLXX01,2041,1240
R1,PWROILNPLXX01,2042,1240
R1,PWROILNPLXX01,2043,1240
R1,PWROILNPLXX01,2044,1240
R1,PWROILNPLXX01,2045,1240
R1,PWROILNPLXX01,2046,1240
R1,PWROILNPLXX01,2047,1240
R1,PWROILNPLXX01,2048,1240
R1,PWROILNPLXX01,2049,1240
R1,PWROILNPLXX01,2050,1240
R1,PWROILNPLXX01,2051,1240
R1,PWROILNPLXX01,2052,1240
R1,PWROILNPLXX01,2053,1240
R1,PWROILNPLXX01,2054,1240
R1,PWROILNPLXX01,2055,1240
R1,PWROILNPLXX01,2056,1240
R1,PWROILNPLXX01,2057,1240
R1,PWROILNPLXX01,2058,1240
R1,PWROILNPLXX01,2059,1240
R1,PWROILNPLXX01,2060,1240
R1,PWROILNPLXX01,2061,1240
R1,PWROILNPLXX01,2062,1240
R1,PWROILNPLXX01,2063,1240
R1,PWROILNPLXX01,2064,1240
R1,PWROILNPLXX01,2065,1240
R1,PWROILNPLXX01,2066,1240
R1,PWROILNPLXX01,2067,1240
R1,PWROILNPLXX01,2068,1240
R1,PWROILNPLXX01,2069,1240
R1,PWROILNPLXX01,2070,1240
R1,PWROTHNPLXX01,2020,1240
R1,PWROTHNPLXX01,2021,1240
R1,PWROTHNPLXX01,2022,1240
R1,PWROTHNPLXX01,2023,1240
R1,PWROTHNPLXX01,2024,1240
R1,PWROTHNPLXX01,2025,1240
R1,PWROTHNPLXX01,2026,1240
R1,PWROTHNPLXX01,2027,1240
R1,PWROTHNPLXX01,2028,1240
R1,PWROTHNPLXX01,2029,1240
R1,PWROTHNPLXX01,2030,1240
R1,PWROTHNPLXX01,2031,1240
R1,PWROTHNPLXX01,2032,1240
R1,PWROTHNPLXX01,2033,1240
R1,PWROTHNPLXX01,2034,1240
R1,PWROTHNPLXX01,2035,1240
R1,PWROTHNPLXX01,2036,1240
R1,PWROTHNPLXX01,2037,1240
R1,PWROTHNPLXX01,2038,1240
R1,PWROTHNPLXX01,2039,1240
R1,PWROTHNPLXX01,2040,1240
R1,PWROTHNPLXX01,2041,1240
R1,PWROTHNPLXX01,2042,1240
R1,PWROTHNPLXX01,2043,1240
R1,PWROTHNPLXX01,2044,1240
R1,PWROTHNPLXX01,2045,1240
R1,PWROTHNPLXX01,2046,1240
R1,PWROTHNPLXX01,2047,1240
R1,PWROTHNPLXX01,2048,1240
R1,PWROTHNPLXX01,2049,1240
R1,PWROTHNPLXX01,2050,1240
R1,PWROTHNPLXX01,2051,1240
R1,PWROTHNPLXX01,2052,1240
R1,PWROTHNPLXX01,2053,1240
R1,PWROTHNPLXX01,2054,1240
R1,PWROTHNPLXX01,2055,1240
R1,PWROTHNPLXX01,2056,1240
R1,PWROTHNPLXX01,2057,1240
R1,PWROTHNPLXX01,2058,1240
R1,PWROTHNPLXX01,2059,1240
R1,PWROTHNPLXX01,2060,1240
R1,PWROTHNPLXX01,2061,1240
R1,PWROTHNPLXX01,2062,1240
R1,PWROTHNPLXX01,2063,1240
R1,PWROTHNPLXX01,2064,1240
R1,PWROTHNPLXX01,2065,1240
R1,PWROTHNPLXX01,2066,1240
R1,PWROTHNPLXX01,2067,1240
R1,PWROTHNPLXX01,2068,1240
R1,PWROTHNPLXX01,2069,1240
R1,PWROTHNPLXX01,2070,1240
R1,PWRPETNPLXX01,2020,1240
R1,PWRPETNPLXX01,2021,1240
R1,PWRPETNPLXX01,2022,1240
R1,PWRPETNPLXX01,2023,1240
R1,PWRPETNPLXX01,2024,1240
R1,PWRPETNPLXX01,2025,1240
R1,PWRPETNPLXX01,2026,1240
R1,PWRPETNPLXX01,2027,1240
R1,PWRPETNPLXX01,2028,1240
R1,PWRPETNPLXX01,2029,1240
R1,PWRPETNPLXX01,2030,1240
R1,PWRPETNPLXX01,2031,1240
R1,PWRPETNPLXX01,2032,1240
R1,PWRPETNPLXX01,2033,1240
R1,PWRPETNPLXX01,2034,1240
R1,PWRPETNPLXX01,2035,1240
R1,PWRPETNPLXX01,2036,1240
R1,PWRPETNPLXX01,2037,1240
R1,PWRPETNPLXX01,2038,1240
R1,PWRPETNPLXX01,2039,1240
R1,PWRPETNPLXX01,2040,1240
R1,PWRPETNPLXX01,2041,1240
R1,PWRPETNPLXX01,2042,1240
R1,PWRPETNPLXX01,2043,1240
R1,PWRPETNPLXX01,2044,1240
R1,PWRPETNPLXX01,2045,1240
R1,PWRPETNPLXX01,2046,1240
R1,PWRPETNPLXX01,2047,1240
R1,PWRPETNPLXX01,2048,1240
R1,PWRPETNPLXX01,2049,1240
R1,PWRPETNPLXX01,2050,1240
R1,PWRPETNPLXX01,2051,1240
R1,PWRPETNPLXX01,2052,1240
